Job ID,JobTitle,Company Size,company_Industry,Country,Remote Type,Exp. Level,Years_Experience,Education  Level,Skills - Python,Skills - SQL,Skills - ML,Skills-DeepLearning,skills_Cloud,Salary (USD),Posting Month,posting_Year,Hiring Urgency,Job Openings,data_source,notes,_temp
4904,NA,start-up,Education,Germany,wfh,Mid,-5,,0,1,1,1,1,115394,8,2021,high,7,UNKNOWN,needs review,0.070204
2465,Data Scientist.,--,Education,UK,Onsite,Mid,11,phd,0,0,1,Yes,1,110242,7,2025,urgent,4,api_pull,,0.85581
7119,NULL,Enteprise,Educaiton,India,?,Entry,5,Batchelor,0,0,-1,0,No,50.6k,3,2023,Low Priority,1,api_pull,,0.939652
1448,Machine Learning Engineer,MNC,Tech,Australia,WFH,fresher,10,Master,0,Yes,1,0,0,124309,9,2020,Medium,3,duplicate?,#REF!,0.964921
1044,Data Analyst,multinational,Retial,SG,Remote,Entry,1,Master,1,1,0,1,1,94687,not available,2025,Urgent,9,manual_entry,#REF!,0.88131
8005,Data Scientist,MEDIUM,Technology,Australia,Remote,ENTRY,Not Available,Bachelor,1,1,1,1,0,80842,5,2023,High,6,UNKNOWN,needs review,0.756954
10293,Data Engineer,multinational,IT,India,On Site,Mid,12,PhD,0,0,0,1,1,116520,7,2022,Medium,3,web_scrape,needs review,0.131388
na,data analyst,Startup,Education,&#39;Britain,HYBRID,intermediate,5,Masterss,1,0,1,0,1,103503,4,2021,low priority,4,,DUPLICATE,0.997923
726,Not Available,Startup,Retail,Germany,?,MID,9.0 years,Bachelor,0,1,1,1,1,0,1,unknown,High,3,UNKNOWN,TODO,0.944144
3429,Business Analyst,Medium,Healthcare,Germany,Work From Home,SENIOR,N/A,M.S.,N/A,0,NONE,0,No,98.6k,3,2022,urgent,8,,,0.841429
5261,ML Engineer,MNC.,Healthcare,IN,hybrid,entry level,2,Masterss,1,1,0,0,No,106292,7,2021,Low,5,UNKNOWN,#REF!,0.152465
8486,Machine Learning Engineer,Startup,EDUCATION,Germany,Remote,Mid,10,Bachelor,0,0,0,1,1,144521,9,NaN,High,-8,UNKNOWN,???,0.759205
9398,Data Engineer,Enterprise,financial,Inda,Remote,mid,#N/A,phd,0,1,1,0,1,96355,5,2021,Low Priority,4,duplicate?,,0.583859
8827,null,medium,Technology,U.S.A,Hybrid,Entry,9,PhD,1,0,0,0,Yes,56002,2,2022,Medium,1,manual_entry,,0.712472
6686,--,Not Available,Education,Singpore,Onsite,Entry,11.0 years,Bachelor,1,0,0,1,1,116925,3,2025,MEDIUM,Not Available,,TODO,0.685068
5905,DÃ¢â¬â¢ata Scientist,Startup,Retail,,Hybird,Mid-Level,n/a,Master,0,na,-1,0,1,99312,10,2021,Medium,Not Available,,???,0.698836
1023,Data  Analyst,Startup,Retail,IN,Remote,Entry Level,999,Master,0,1,1,Yes,2,92425,10,2023,High Priority,NONE,api_pull,???,0.103675
2915,AI Eng,Medium,,UK,Remote,entry level,14,Maters,NA,0,0,1,NA,"$116,632",6,2025,Medium,6,manual_entry,,0.705103
,Machine Learning Engineer,Start Up,Retail,Australia,In-Office,n/a,14,Bachelor,0,null,1,1,1,156190,0,2021,NULL,5,,#REF!,0.875884
ID_4666,AI Engineer,StartUp,Finance,us,Remote,Entry,3,Bachelor,1,1,0,0,1,96817,0,2026,High,9,UNKNOWN,,0.125332
,DATA ANALYST,MNC,nan,Canada,Onsite,Entry Level,5,doctorate,0,1,0,1,1,99614,3,2026,low priority,5,UNKNOWN,TODO,0.169958
6615,Data Engneer,Startup,Retail,Canda,Onsite,sr,14,Bachelor,0,0,0,0,1,107052,8,2024,Medium,2,api_pull,,0.726279
10322,ML Eng.,Startup,Healthcare,Canda,Hybrd,Entry,4,Master,UNKNOWN,0,0,0,0,90141,3,2025,None,9,web_scrape,???,0.717516
8151,Machine Lerning Engineer,Startup,Finance,Bharat,Onsite,entry level,14,PhD,1,0,Yes,-1,TRUE,115061,not available,2024,MEDIUM,6,UNKNOWN,???,0.753195
164,Bizz Analyst,Enterprise,Healthcare,UK,hybrid,Sr.,13,M.S.,1,Yes,1,1,0,--,6,2020,urgent,2,,needs review,0.958274
1176,Business  Analyst,N/A,E-commerce,USA,not available,Sr.,12,B.S.,0,0,0,NONE,0,0,9,NA,High,na,api_pull,,0.697699
5681,Business Analyst,MNC,E Commerce,India,Hybrid,Mid,4,Master,NA,0,No,,0,113147,7,2024,--,6,api_pull,???,0.844773
5495,Data Anaylst,Medium,E-commerce,Germany,Onsite,na,4,,0,0,1,0,0,90939,7,na,LOW,2,manual_entry,DUPLICATE,0.538458
9495,Not Available,Enterprise,EDUCATION,germany,Onsite,Sr.,8,phd,1,1,0,0,0,100.7k,4,,Medium,4,UNKNOWN,DUPLICATE,0.600575
2153,Data Scientist,Medium Sized,E-commerce,CAN,Hybrid.,Senior Level,11,Master,0,1,0,1,1,121844,0,2026,Medium,3,api_pull,TODO,0.760813
6132,,Enterprise,Health Care,Germany,On Site,Senior,3,ph.d.,No,0,0,0,0,96668,7,2023,Low,4,api_pull,DUPLICATE,0.106071
10170,ML engineer,MNC,Technology,USA,Remote,Entry,1,Master,1,1,0,1,1,131231,10,2026,low priority,3,manual_entry,TODO,0.26424
null,AI Engineer,Medium,financial,Singapore,Onsite,Senior,10,doctorate,2,0,1,1,1,182667,1,2025,High,5,duplicate?,#REF!,0.859203
9263,DATA ANALYST,MNC,Retail,Aus,Remote,Entry,1,Masterss,0,1,0,TRUE,1,92701,9,2023,Low,5,duplicate?,TODO,0.533952
6322,Machine Learning Engineer,MNC,Education,Singapore,UNKNOWN,Mid,3,Master,0,0,#N/A,1,0,168223,9,2026,High,1,,,0.959045
8761,AI Engineer,MEDIUM,education,Australia,n/a,Entry,5,PhD,1,0,0,0,0,94303,7,2021,Low,2,api_pull,#REF!,0.739088
787,Business Analyst,Medium,E-commerce,NaN,None,Mid-Level,0.4,Masters,0,1,1,0,0,"$89,926",NULL,2022,high,8,web_scrape,DUPLICATE,0.579743
1538,Data Analst,MNC,Technology,InÃ¢â¬â¢dia,Hybird,UNKNOWN,8,Bachelor,0,0,1,0,0,132488,9,2021,NONE,4,manual_entry,,0.735394
6404,Business Analyst,NaN,Education,Singapore,Remote,MID,-10,Maters,1,FALSE,0,0,0,93660,8,2024,high,9,duplicate?,,0.916601
,Data Scientist,mnc,Finance,unknown,Remote,None,4,M.S.,0,1,0,0,0,67852,5,2021,not urgent,3,api_pull,,0.246987
,AI Engineer,Start-up,tech,India,hybrid,Entry,11,Bachelor,1,1,-1,1,0,"$119,524",13,2022,High,9,api_pull,,0.15765
ID_891,Data Analyst,MEDIUM,Retail,Australia,Onsite,sr,11,Bachelor,1,NA,0,1,0,110158000,12,2024,Moderate,6,web_scrape,DUPLICATE,0.027546
,ML Eng.,Enteprise,Health Care,Germany,Remote,Entry,10,P.H.D,1,-1,0,0,0,89648,0,2024,Medium,-6,api_pull,,0.599102
6535,Business Analyst,Enteprise,technology,United States,in-office,Entry,1,bachelor's,0,0,0,0,0,52706,2,2026,URGENT,8,,TODO,0.603234
3885,Data Scientist,Medium,Healthcare,U.K.,Onsite,Senior,10,MASTER,0,0,0,Yes,1,123328,10,2024,High,9,web_scrape,TODO,0.901131
5528,Data  Scientist,Medium,E-commerce,India,Hybrid,SENIOR,0,NULL,1,0,0,1,#N/A,110.0k,2,2024,low priority,6,web_scrape,needs review,0.433621
null,AIEngineer,multinational,financial,US,Onsite,intermediate,14,Bachelor,0,nan,1,2,na,169250,n/a,2021,High,2,duplicate?,DUPLICATE,0.976926
,not available,Startup,Healthcare,aussie,Onsite,Mid,8,PhD,0,0,1,0,0,126219,13,2020,NONE,2,api_pull,#REF!,0.584449
4992,ai engineer,Medium,HEALTHCARE,USA,wfh,Mid,2,Masters,0,1,-,0,0,133046,3,2022,URGENT,9,manual_entry,needs review,0.810204
NULL,Bizz Analyst,Medium,None,Canada,WFH,Senior,14,PhD,0,0,1,0,0,"$117,728",0,2023,Medium,3,duplicate?,,0.320934
?,DATA ENGINEER,ENTERPRISE,E-commerce,us,Onsite,sr,12,PhD,NA,-1,1,TRUE,1,144.2k,6,2021,NULL,null,,TODO,0.340223
8082,AI Engineer,Enterprise,Education,SG,wfh,Mid,5,master's,1,0,N/A,1,0,"$145,496",3,2020,urgent,4,manual_entry,DUPLICATE,0.392218
6966,Data Scientist,Medium Sized,Healthcare,canada,remote,Senior,11.2,Ph.D,0,1,1,0,1,128539,6,2022,Med,5,UNKNOWN,TODO,0.450757
,Business Analyst,med,Education,Germany,Remote,mid,9.0 years,bachelor,1,1,1,1,0,106490,9,2023,High,1,duplicate?,TODO,0.198563
JOB-9502,AI Engineer,mnc,edu,Germny,Onsite,Mid-Level,7,Master,1,0,1,0,1,160190,3,2021,High,8,manual_entry,???,0.716922
8685,Data Engineer,medium,Education,Singapore,Remote,Entry,2,doctorate,nan,0,1,1,1,87949,12,2020,High,5,duplicate?,#REF!,0.905588
1845,Biz Analyst,multinational,healthcare,U.S.,Remote,Mid,0,Masters,1,0,0,FALSE,1,102446,11,2023,Low,0,api_pull,???,0.159933
9537,Data Analyst,Medium Sized,E-commerce,NaN,Hybrid,Senior,999,Master,No,1,1,1,0,130.7k,NULL,2025,urgent,8,UNKNOWN,,0.594905
7024,Data Engneer,StartUp,Financial,u.k,--,entry-level,6,Master,1,0,0,1,0,63328,na,2021,High,9,,,0.070036
6609,Data Analyst,enterprise,Ecommerce,Singapore,Hybrid,Senior,11,bachelor's,TRUE,0,0,0,TRUE,108031,7,2020,Medium,3,web_scrape,TODO,0.485356
7962,AI Engineer,StartUp,Education,Canada,Remote,Mid,11,Bachelor,1,0,0,0,1,122864,3,2024,medium,1,web_scrape,TODO,0.132463
9663,ML Engineer,Enterprise,Education,australia,Remote,intermediate,11,Phd.,1,1,1,0,1,139187,2,2026,Medium,2,web_scrape,,0.457873
1017,AI engineer,MEDIUM,Healthcare,Germany,Remote,mid level,0,BS,-1,0,1,No,0,130285,12,2022,Low Priority,5,api_pull,,0.496626
,data_analyst,Startup,ecommerce,Bharat,hybrid work,Mid Level,3,Maters,0,1,1,1,1,116671,6,2020,High,8,web_scrape,DUPLICATE,0.26766
7733,Data Scientist,MNC,Healthcare,Australia,Hybrid,Entry,9,Maters,1,1,n/a,0,0,69310,13,2024,High,9,duplicate?,#REF!,0.830842
6957,Business Analyst,med,tech,Deutschland,Hybrid,junior,7,BACHELOR,1,0,0,0,1,59311,7,2024,low,4,web_scrape,#REF!,0.725925
363,AI Engineer,enterprise,TECHNOLOGY,Singapore,in-office,entry,Not Available,Master,1,1,0,1,0,105552,4,2025,High,9,api_pull,DUPLICATE,0.097241
3640,AI EnÃÂ©gineer,Enterprise,Educaiton,Australi,Not Available,Entry Level,2,Master,0,,Yes,?,1,116140,7,2020,--,4,,,0.496338
3624,Business Analyst,MNC,healÃÂ©th care,NaN,Hybrid,snr,13,Master,0,1,1,1,1,N/A,10,2021,High,8,api_pull,#REF!,0.902912
5233,Machine learning engineer,Medium Sized,Retl,India,Work From Home,Mid,1,Ph.D,1,0,1,1,1,155836,4,2026,High,4,manual_entry,,0.007673
--,data_engineer,MNC,healthcare,Australi,wfh,senior,6,PhD,1,0,1,No,1,143148,11,2022,low,3,UNKNOWN,TODO,0.483569
738,Data Engineeer,med,Finance,Câanada,Remote,mid-level,4,PhD,0,1,1,0,0,88683,1,,Low,6,manual_entry,???,0.109382
1919,Business Analyst,nan,Retail,india,wfh,Junior,10.0 years,Master,0,1,0,0,Yes,76011,4,2020,High,7,UNKNOWN,,0.289365
?,Data  Engineer,NONE,E-commerce,u.k,On-site,Mid,1,NA,0,1,0,1,n/a,"$116,045",12,2021,not urgent,6,duplicate?,DUPLICATE,0.230262
894,Bussiness Analyst,start-up,Healthcare,Not Available,Hybrid,Mid,6,Bachelors,0,1,0,1,0,87179,4,unknown,high,8,manual_entry,???,0.433512
6924,UNKNOWN,Medium,Retail,United Kingdom,On-site,Entry,1,phd,0,1,0,1,1,"$114,859",11,2022,Low,3,,#REF!,0.588041
5052,Data Analyst,Enterprise,Retail,Germany,Hybrd,Mid,4,PhD,1,1,0,1,NULL,100245,2,2023,not urgent,2,duplicate?,,0.526351
4511,A.I Engineer,Medium,Healthcare,AUS,onsite,Mid,13,Master,0,0,1,1,0,149584,5,2025,URGENT,4,manual_entry,#REF!,0.754939
JOB-9519,Biz Analyst,Medium,Healthcare,us,Hybrid.,Junior,9.0 years,Bachelor,1,NULL,1,0,0,61509,2,2023,-,8,web_scrape,???,0.478851
5435,Machine Learning Engineer,Startup,Retl,Australia,Onsite,Senior Level,1,Master,,0,1,0,0,154944,NULL,2023,?,2,manual_entry,TODO,0.136505
317,NONE,N/A,Finance,Australia,NULL,Senior,10,Batchelor,0,0,0,0,NONE,98893,12,2020,High,nan,api_pull,DUPLICATE,0.615337
3361,Data Analyst,Medium,Finance,Singapore,Remote,senior,12,Master,1,null,0,1,Yes,125009,unknown,2020,Moderate,2,api_pull,???,0.853641
1529,AI Engineer,Medium Sized,ECOMMERCE,CAN,Onsite,Entry,8,PHD,0,NONE,1,0,1,117216,12,2021,MEDIUM,1,web_scrape,TODO,0.195581
8903,AI engineer,Enterprise,Retail,Canada,Remote,Entry,14,Master,0,1,1,0,1,118183,2,2020,high,7,manual_entry,DUPLICATE,0.09698
5381,Data Scientist,Startup,tech,Can,Onsite,intermediate,7,PhD,0,1,TRUE,0,No,93461,5,2025,urgent,8,api_pull,,0.411728
,Business Analyst,MNC.,edu,U.K.,In-Office,mid level,6,Bachelors,1,1,1,UNKNOWN,1,120115,7,2023,Low Priority,5,,#REF!,0.017588
6708,Machine Learning Engineer,MNC,#N/A,Australia,Onsite,senior,0,Bachelor,0,null,0,Yes,1,187829000,8,2020,not available,5,duplicate?,???,0.28088
778,Data Anaylst,MEDIUM,FINANCE,UK,REMOTE,Entry,11,PHD,not available,0,1,0,2,n/a,4,2024,Medium,6,UNKNOWN,#REF!,0.364191
nan,data engineer,Medium,E-commerce,Canada,wfh,Senior,9,Bachelor,TRUE,1,1,0,1,127803,6,2021,High,9,UNKNOWN,,0.381805
JOB-229,Machine Learning Engineer,medium,Healthcare,Great Britain,NaN,entry-level,6,Bachelor,Yes,0,1,Yes,0,116628,6,2022,Urgent,5,web_scrape,DUPLICATE,0.664798
,Dat Scientist,Startup,E Commerce,Germany,Remote,Senior,#N/A,Master,0,1,0,1,1,122138,2,2023,MEDIUM,6,web_scrape,needs review,0.343942
4216,Bussiness Analyst,Enterprise,Education,India,Fully Remote,Entry,,Master,1,-1,0,0,1,57292,3,2021,High,8,api_pull,,0.482946
3881,Machine Learning Engineer,Enterprize,E-commerce,UNKNOWN,hybrid work,ENTRY,12,PhD,FALSE,1,FALSE,1,0,108219,13,2023,Med,3,duplicate?,,0.655446
38,Data Scientist,mnc,Healthcare,CAN,REMOTE,Sr,2,Bachelor,1,1,1,0,?,136806,5,null,High,8,manual_entry,#REF!,0.1087
6227,AI engineer,MNC,Retl,GÃ¢â¬â¢ermany,WFH,Mid Level,9,Bachelor,0,0,1,1,1,173620,3,2021,High,-9,api_pull,needs review,0.414747
5414,Data Scientist,Med,Ecommerce,USA,Hybrid,junior,13,Bachelor,0,1,0,0,1,61975,9,2021,Medium,2,api_pull,DUPLICATE,0.953004
2918,AI Engineer,STARTUP,IT,UK,Hybrd,not available,5,N/A,-1,1,0,No,1,152449,8,2020,High,?,api_pull,???,0.288407
8231,Data Engineer,Medium,Retail,Singpore,Remote,Entry,5,ph.d.,0,na,0,0,1,64764,1,2026,Low,6,UNKNOWN,TODO,0.811874
2788,AI  Engineer,Enterprise,Finance,UK,n/a,NULL,3,PhD,0,1,0,1,Yes,135463,3,2025,LOW,3,api_pull,#REF!,0.271845
NONE.0,Data Scientist,MNC.,Technology,INDIA,On Site,Entry,-3,Bachelor,1,unknown,1,N/A,0,84149,7,2021,Low,1,web_scrape,DUPLICATE,0.778778
1510,Business Analyst,Startup,retail,Singapore,Remote,NONE,-,MASTER,NULL,1,0,0,0,70448,8,2026,Low,5,api_pull,#REF!,0.768273
3864,Data Engineer,NONE,E-commerce,aussie,Onsite,Entry,NA,Master,1,Yes,0,0,not available,64775,6,2023,Medium,3,,DUPLICATE,0.446834
3737,Data Engineer,medium,Financial,India,Remote,mid level,13,PhD,--,0,1,--,1,116174,1,2025,High,6,api_pull,,0.659326
2016,Data Scientist,enterprise,Technology,Australia,WFH,Entry,-13,B.S.,1,0,-1,--,1,74150,5,2022,Medium,1,,???,0.396831
unknown,DataAnalyst,Enteprise,Health Care,USA,Remote,Mid,unknown,master's,0,No,1,1,0,9999999,11,2026,URGENT,4,api_pull,DUPLICATE,0.743235
1026,Machine Learning Engineer,MNC,technology,Singapore,Onsite,Mid,5,Bachelor,1,1,1,1,1,179389,5,2024,n/a,8,web_scrape,TODO,0.94407
1301,Data Engineer,Enterprize,E-commerce,SGP,Remote,SENIOR,7,Master,0,No,0,0,1,114297,6,2021,not urgent,-4,,,0.625152
3232,Biz Analyst,Medium,Fnance,UK,Onsite,mid,5,doctorate,0,1,0,1,0,88228,8,2023,Low,3,web_scrape,DUPLICATE,0.993556
0,Data Engineer,Startup,Healthcare,Canada,Remote.,Sr.,6,Phd.,FALSE,0,0,1,1,121273,6,2023,Low,4,manual_entry,#REF!,0.309258
1751,DATA ENGINEER,Startup,E Commerce,canada,HYBRID,Senior,13,Bachelor,1,1,0,0,1,113482,8,2023,medium,4,,,0.248048
,Data Engineer,Medium,Retial,Australia,On Site,Entry,11,PhD,0,1,1,-,0,67230,4,,n/a,5,,,0.810166
2909,DATA SCIENTIST,StartUp,Education,Australia,Hybrid.,senior,8,PhD,0,0,1,FALSE,1,124143,4,2024,MEDIUM,1,UNKNOWN,#REF!,0.617857
8780,Machine Learning Engineer,StartUp,NaN,uk,Remote,mid,,Master,1,0,Not Available,1,Not Available,147287,4,2024,NULL,7,duplicate?,needs review,0.003411
1115,AI engineer,Medium,Technology,Singpore,Hybrid,junior,UNKNOWN,PhD,1,0,-1,0,1,0,4,2025,Medium,2,duplicate?,DUPLICATE,0.286439
359,Data Engineeer,MEDIUM,Finance,UK,Hybrid,Entry,0,master's,Not Available,1,0,1,1,-75305,12,2022,Low,3,UNKNOWN,DUPLICATE,0.607991
1261,Data Analyst,multinational,Technology,SG,NA,Sr,8,Bachelor,1,1,1,0,0,136015,9,2021,Medium,4,manual_entry,???,0.787873
ID_2343,M.L. Engineer,Medium,Financial,UK,Hybrd,junior,999,master's,1,0,1,1,1,"$133,099",10,2021,High Priority,7,duplicate?,,0.04093
7838,DATA SCIENTIST,MEDIUM,Finance,Germany,UNKNOWN,Senior Level,6,PhD,1,0,0,0,0,NONE,0,2021,Low,4,,needs review,0.587593
unknown,Machine Learning Engineer,M.N.C.,E-commerce,singapore,Hybrid.,intermediate,2,Doctor,,1,1,0,1,157.7k,7,2021,High,7,UNKNOWN,???,0.027332
ID_3052,Data Aânaylst,Enterprize,edu,UK,Onsite,Senior Level,10,Masters,1,1,1,0,1,-,1,2023,unknown,2,,#REF!,0.803895
8096,Business Analyst,MNC,Finance,NULL,Onsite,null,2,Ph.D,0,1,0,0,1,102483,12,2023,Not Available,9,duplicate?,needs review,0.256905
2298,Data Engineer,Startup,RETAIL,singapore,Onsite,Sr,0,Doctor,1,0,null,1,2,124544000,12,2023,High,7,api_pull,DUPLICATE,0.825271
4153,DATA ANALYST,null,Finance,Canada,Hybrid,Mid,5.0 years,Bachelor,0,0,0,Yes,0,89390,4,2020,LOW,1,api_pull,DUPLICATE,0.11353
8287,Data Engineer,Enteprise,E-commerce,Inda,Hybrid.,Mid,11.0 years,Bachelor,0,1,2,UNKNOWN,0,91708,12,2023,medium,6,web_scrape,#REF!,0.064331
5059,Data Scientist,Enterprise,Retail,usa,Onsite,Mid,5,Master,1,1,No,1,1,98064,1,2020,--,4,api_pull,,0.704269
7320,AI Engineer,MNC,Education,Australia,Onsite,mid level,-14,#N/A,FALSE,0,0,0,0,137075,9,2020,HIGH,None,web_scrape,???,0.369743
,AI Engineer,STARTUP,edu,USA,Remote,Mid,999,Batchelor,0,NONE,1,0,TRUE,144907,8,2023,MEDIUM,3,,,0.898073
3288,Dat Scientist,ENTERPRISE,E-commerce,India,On-site,ENTRY,4.0 years,PhD,0,1,1,1,1,87146,5,2020,High,2,web_scrape,,0.00475
289,Data  Analyst,Medium,null,Germny,Hybrid,unknown,10.9,PhD,1,0,1,1,2,86293,2,2024,High,1,web_scrape,,0.513292
6080,Data Scientist,ENTERPRISE,e-commerce,India,Remote,UNKNOWN,-7,PhD,0,TRUE,0,0,-1,83723,12,2022,High,7,duplicate?,,0.339184
2544,Business Analyst,Enterprise,E-commerce,India,in-office,Senior,5,Ph.D,0,1,0,0,0,"$95,188",7,2025,High,9,duplicate?,needs review,0.161791
3679,&#39;Bussiness Analyst,MEDIUM,Educaiton,?,Onsite,Senior,7,PhD,1,1,No,0,0,97373,?,2022,Low,5,duplicate?,#REF!,0.172289
4773,AI Engineer,Startup,Retail,Germany,On Site,Senior Level,1,bachelor's,1,N/A,0,0,0,142016,12,2022,Low,6,manual_entry,needs review,0.400686
8694,Data  Analyst,Start-up,unknown,n/a,Hybrd,mid level,10,Bachelors,1,-1,0,1,0,92132,2,2023,High,9,UNKNOWN,needs review,0.160163
not available,DataAnalyst,-,Retial,singapore,Onsite,Mid,12,Bachelor,1,0,0,1,0,90311,9,2023,Medium,6,duplicate?,???,0.117501
4318,Machine Learning Engineer,Startup,Education,Australia,Fully Remote,Mid,9,Master,0,0,0,1,1,143119,11,2022,not available,9,manual_entry,,0.342665
5288,Machine Learning Engineer,Medium,Technology,australia,Hybrd,mid level,8,bachelor,1,1,1,1,0,147.8k,10,2020,High,9,duplicate?,needs review,0.821858
10338,Data Scientist,enterprise,Technology,singapore,Remote,Jr,12,PhD,1,1,0,FALSE,1,63401,1,2024,Medium,3,duplicate?,TODO,0.131288
4829,Data Engineer,medium,FinaÂ nce,United Kingdom,,Mid,3,B.S.,1,1,1,N/A,0,105803,3,2022,High,3,duplicate?,,0.591901
,AI Engineer,MNC,ÃÂ©Healthcare,USA,wfh,ENTRY,12,MS,1,1,0,1,0,123569,8,2024,urgent,7,,TODO,0.281677
6886,Data Analyst,Medium,Education,SG,onsite,Senior,10,master,0,TRUE,TRUE,None,0,115375,10,2021,High,9,web_scrape,,0.37259
,AI Engineer,MNC,Education,Canada,Onsite,Senior,999,P.H.D,nan,2,0,1,0,"$172,999",8,2020,Medium,na,,DUPLICATE,0.455317
10106,DATA ENGINEER,Enterprise,retail,Bharat,Hybrd,mid level,4,phd,0,1,1,1,0,107757,10,2024,High,5,duplicate?,#REF!,0.86014
10026,Data Engineeer,Medium,Fnance,Singapore,Remote,ENTRY,10,Ph.D,1,1,1,None,1,88894,4,2020,High,2,api_pull,needs review,0.350374
10088,NA,Multinational,UNKNOWN,u.k,In-Office,fresher,999,Master,N/A,1,1,0,0,128065,10,2026,Low Priority,5,web_scrape,???,0.067042
8062,Business Analyst,mnc,Health Care,australia,Remote,Senior,11,ph.d.,not available,0,1,1,0,151453,8,2026,urgent,3,web_scrape,needs review,0.265267
Not Available,Machine Learning Engineer,Medium,ECOMMERCE,UK,In-Office,ENTRY,10,master,Yes,-1,0,0,1,100.4k,Not Available,2020,moderate,unknown,manual_entry,TODO,0.659175
6793,business analyst,Medium,E-commerce,UK,Onsite,fresher,2,bachelor's,0,0,0,1,0,65617,7,2020,Low,4,duplicate?,???,0.377476
7961,Ai Engineer,Enterprise,edu,singapore,Remote,Senior,3,bachelor,1,Yes,1,0,1,n/a,12,2022,not urgent,3,api_pull,DUPLICATE,0.360096
3065,Business Analyst,Medium,Finance,UK,HYBRID,Entry,1,Bachelors,0,1,1,1,1,93067,12,2025,High,8,web_scrape,needs review,0.829891
1205,Machine Learning Engineer,NaN,IT,uk,Hybrd,Senior,2,Master,1,0,0,0,UNKNOWN,165723,2,2021,Low,3,,???,0.314329
7981,Business Analyst,StartUp,Education,Singapore,Onsite,Mid-Level,7,BACHELOR,0,1,1,0,1,95.1k,12,2024,low priority,1,web_scrape,???,0.501057
5162,Data Scientist,Enterprize,Technology,India,Not Available,Mid,3,Maters,0,1,0,0,1,88640,8,2024,Low,1,UNKNOWN,???,0.262719
485,Business Analyst,ENTERPRISE,Retial,India,Remote,Senior,4,BACHELOR,0,#N/A,0,No,1,109500,8,2024,#N/A,1,UNKNOWN,#REF!,0.074522
3667,AIEngineer,MNC,FINANCE,Great Britain,Hybrid,NA,14,PhD,0,0,TRUE,1,1,195781,2,2020,high,NULL,duplicate?,#REF!,0.421444
1249,AI Engineer,Medium,RETAIL,Germany,Hybird,Senior,5,Bachelor,1,1,2,0,1,"$163,630",0,2020,High,9,,TODO,0.848512
1559,Data Engineer,Medium,E-commerce,India,Onsite,Sr.,2,phd,,1,No,0,1,112384,4,null,urgent,8,web_scrape,???,0.026542
9747,AI Engineer,Medium,Education,Singapore,hybrid work,Entry,5,Master,1,0,1,1,1,unknown,2,2022,High,8,duplicate?,,0.475896
8420,data_engineer,Medium,Technology,DE,NA,Senior,10,PhD,1,2,,FALSE,0,101883,8,2024,Moderate,-1,UNKNOWN,???,0.692556
9849,Machine Learning Engineer,Enterprise,RETAIL,Germany,Hybird,Senior,6,Master,0,1,1,1,0,174.5k,10,2026,--,5,api_pull,???,0.969328
3916,Machine Learning Engineer,Enterprise,Healthcare,Canada,Remote,Senior,None,Master,UNKNOWN,1,1,1,0,171786,4,--,Urgent,1,web_scrape,#REF!,0.2164
6211,AI Engineer,Enteprise,finance,Singapore,wfh,senior,1,PhD,0,1,1,0,1,163209,0,2022,Low,2,UNKNOWN,,0.184353
362,Machine Learning Engineer,enterprise,Retial,Canada,onsite,Mid,0,doctorate,0,0,Yes,0,0,-127398,2,2023,Not Available,2,api_pull,needs review,0.614346
9163,business analyst,M.N.C.,technology,UK,Hybrid,mid,10,Masters,0,1,1,1,2,137042,Jan,2020,Urgent,8,api_pull,needs review,0.154525
8972,Data Ã¢â¬â¢Engineeer,Enterprise,healthcare,Canada,remote,intermediate,999,Bachelors,0,0,1,Yes,0,"$109,686",1,2026,High,5,api_pull,needs review,0.761019
3878,Business Analyst,MEDIUM,RETAIL,Germany,remote,SENIOR,8,Bachelor,0,1,1,0,1,121933,1,2020,Medium,2,UNKNOWN,DUPLICATE,0.746908
8275,Machine Learning Engineer,start-up,Education,n/a,Fully Remote,snr,2.2,Master,0,1,1,0,1,169972,1,-,low priority,1,api_pull,,0.910394
2975,Bussiness Analyst,medium,Retl,USA,Onsite,Entry Level,5.8,Master,0,0,0,0,0,54675,11,2026,LOW,4,web_scrape,???,0.401104
7898,Dat Scientist,Startup,healthcare,Germaâny,Remote,Senior,999,BS,NaN,1,0,0,1,#N/A,6,na,High Priority,7,UNKNOWN,,0.28301
4589,Data Engineer,,E-commerce,USA,onsite,Entry,13,bachelor's,NULL,0,1,1,null,83576,9,not available,HIGH,5,UNKNOWN,#REF!,0.832388
7061,Machine Learning Engineer,Enterprise,Retail,Singapore,Onsite,Senior Level,7,Master,0,1,2,1,1,176910,7,2021,High,5,,TODO,0.627199
9433,A.I. Eng.,Enterprise,Healthcare,Canada,Hybird,fresher,5,n/a,0,1,FALSE,1,-1,100.7k,10,2020,Urgent,8,duplicate?,,0.424413
2823,Business Analyst,MNC,Healthcare,US,Hybrid,Mid,9,bachelor,TRUE,0,?,TRUE,0,106.2k,,2022,High,7,manual_entry,,0.783233
10324,business_analyst,Enterprise,FINANCE,N/A,None,Senior,5,MS,1,0,TRUE,0,1,128269,#N/A,2022,Low,1,web_scrape,#REF!,0.38781
6484,Business Analyst,Startup,Technology,U.S.,In-Office,fresher,-3,Bachelor,0,1,0,0,0,45994,6,2021,High Priority,nan,duplicate?,needs review,0.572913
