JobTitle,Company Size,company_Industry,Country,Remote Type,Exp. Level,Years_Experience,Education  Level,Skills - Python,Skills - SQL,Skills - ML,Skills-DeepLearning,skills_Cloud,Salary (USD),Posting Month,posting_Year,Hiring Urgency,Job Openings,Total_Skills,advanced_skill_score,ai_specialist,data_professional,exp_per_skill,experience_intensity,high_salary_job,salary_per_skill,salary_growth_potential,skill_demand_score,industry_hiring_density,country_demand_score,is_remote,is_hybrid,hiring_quarter,remote_premium_salary,peak_hiring_season,ml_cloud_combination,python_sql_combination,salary_percentile,salary_zscore,industry_salary,country_salary,competition_ratio,experience_squared,industry_salary_rank,skill_intersection_power,hiring_momentum,market_expansion_score,job_title_popularity,industry_frequency,salary_gap,premium_candidate,ai_seniority_score,cloud_ai_engineer_score
Data Scientist,Start-up,IT,Australia,Remote,Mid-level,6.0,Master's,1,1,1,0,1,97562.0,5,2024,High,3,4,9,0,1,1.5,54.0,False,24390.5,54.0,4.685344827586207,7466,4.557251908396947,1,0,Q2,0.8408261260035148,0,1,1,0.3050374064837905,-0.5394003274351323,117607.79422718807,117294.55629770992,0.6,36.0,0.29671011793916824,4096.0,4.478201634877384,6725,1661,1611,-7535.339403973514,0,0.0,2
AI Engineer,Start-up,Healthcare,Singapore,Hybrid,Unknown,3.0,Ph.D,0,1,0,1,1,117267.0,4,2024,High,2,3,8,0,0,1.0,24.0,False,39089.0,24.0,4.414492753623189,6860,4.4948224852071,0,1,Q2,1.0071682584318133,0,0,0,0.5743640897755611,0.019026288127135752,115724.92537072857,116940.13387573964,0.5,9.0,0.5802707930367504,27.0,4.353086419753087,6725,1679,1551,-21946.732430017873,0,0.0,2
Machine Learning Engineer,Start-up,Education,United Kingdom,Onsite,Junior,11.0,Bachelor's,1,1,1,1,0,119680.0,4,2020,High,1,4,10,1,1,2.75,110.0,False,29920.0,110.0,4.7407407407407405,6840,4.488077496274218,0,0,Q2,1.0233587728738576,0,0,1,0.5986034912718204,0.08740910585622749,116356.81743958197,115792.73994038749,0.2,121.0,0.5956890920966689,4194304.0,4.353086419753087,6289,1682,1531,-19900.978448275855,0,11.0,2
AI Engineer,Start-up,Healthcare,United State America,Hybrid,Junior,3.0,Unknown,1,0,1,1,1,128283.0,7,2023,High,5,4,12,1,0,0.75,36.0,False,32070.75,36.0,4.692607003891051,6860,4.539167254763585,0,1,Q3,1.1017811123027645,0,1,0,0.6840897755610973,0.331212413325509,115724.92537072857,116964.06474947071,1.0,9.0,0.6892327530625403,64.0,4.3356258596973865,6137,1679,1551,-10930.732430017873,0,3.0,3
Business Analyst,Unknown,Finance,Germany,Hybrid,Mid-level,1.0,Master's,0,0,0,1,1,103907.0,1,2020,High,0,2,7,0,0,0.5,7.0,False,51953.5,7.0,4.664,7170,4.497611464968153,0,1,Q1,0.8924235482179507,1,0,0,0.367930174563591,-0.35958724061744185,116283.64576802508,115893.9773089172,0.0,1.0,0.38087774294670845,2.0,4.498521584861029,6289,1714,1595,-2822.593348891489,0,0.0,2
Machine Learning Engineer,Large,Retail,Australia,Onsite,Unknown,5.0,Bachelor's,1,0,1,1,1,154125.0,4,2023,High,2,4,12,1,0,1.25,60.0,True,38531.25,60.0,4.692607003891051,6709,4.557251908396947,0,0,Q2,1.3178907993748605,0,1,0,0.8610473815461347,1.0635575338208214,117037.78714859438,117294.55629770992,0.4,25.0,0.8547523427041499,1024.0,4.353086419753087,6137,1682,1494,14544.021551724145,0,5.0,3
Data Analyst,Start-up,Education,Unknown,Remote,Junior,3.0,Master's,1,0,1,1,1,91306.0,5,2024,High,8,4,12,1,0,0.75,36.0,False,22826.5,36.0,4.692607003891051,6840,4.6797202797202795,1,0,Q2,0.7869095576236335,0,1,0,0.2488778054862843,-0.7166912133502579,116356.81743958197,116538.71678321678,1.6,9.0,0.23971260613977793,64.0,4.478201634877384,6725,1626,1531,-12469.099015990156,0,3.0,3
Business Analyst,Large,Retail,Unknown,Hybrid,Senior,1.0,Master's,1,1,0,1,0,61004.0,3,2023,High,9,3,7,0,1,0.3333333333333333,7.0,False,20334.666666666668,7.0,4.468926553672317,6709,4.6797202797202795,0,1,Q1,0.5239435854705444,1,0,1,0.023341645885286783,-1.5754297723336552,117037.78714859438,116538.71678321678,2.25,1.0,0.020749665327978582,3.0,4.622950819672131,6137,1714,1494,-45725.59334889149,0,0.0,1
Data Scientist,Start-up,E-commerce,Singapore,Hybrid,Senior,6.0,Ph.D,0,1,1,1,0,132465.0,10,2023,High,7,3,8,1,0,2.0,48.0,False,44155.0,48.0,4.715404699738904,7032,4.4948224852071,0,1,Q4,1.1376989549759962,1,0,0,0.7235910224438903,0.44972751641007663,115678.97271857051,116940.13387573964,1.75,36.0,0.7275047862156988,729.0,4.494055482166447,6137,1661,1567,27367.660596026486,0,6.0,2
Data Analyst,Medium,Finance,Germany,Remote,Mid-level,2.0,Bachelor's,1,1,1,1,1,114121.0,1,2026,High,6,5,13,1,1,0.4,26.0,False,22824.2,26.0,4.527536231884058,7170,4.497611464968153,1,0,Q1,0.9835378356906082,1,1,1,0.5380548628428927,-0.07012926287813678,116283.64576802508,115893.9773089172,1.0,4.0,0.5523510971786834,25.0,4.498521584861029,6540,1626,1595,10345.900984009844,0,2.0,3
Data Engineer,Large,IT,United State America,Hybrid,Mid-level,7.0,Bachelor's,1,1,0,0,1,61004.0,3,2025,High,1,3,6,0,1,2.3333333333333335,42.0,False,20334.666666666668,42.0,4.55786350148368,7466,4.539167254763585,0,1,Q1,0.5239435854705444,1,0,1,0.023341645885286783,-1.5754297723336552,117607.79422718807,116964.06474947071,0.25,49.0,0.024208566108007448,2187.0,4.622950819672131,6397,1623,1611,-43443.72427603204,0,0.0,1
Machine Learning Engineer,Medium,Finance,Germany,Remote,Junior,0.0,Bachelor's,0,0,1,0,0,113873.0,1,2022,High,0,1,3,0,0,0.0,0.0,False,113873.0,0.0,4.301075268817204,7170,4.497611464968153,1,0,Q1,0.9814004781205617,1,0,0,0.5000498753117207,-0.07715741820213792,116283.64576802508,115893.9773089172,0.0,0.0,0.515987460815047,1.0,4.498521584861029,6596,1682,1595,-25707.978448275855,0,0.0,1
Data Scientist,Large,E-commerce,Unknown,Hybrid,Junior,10.0,Ph.D,0,0,1,0,0,212076.75,4,2026,High,6,1,3,0,0,10.0,30.0,True,212076.75,30.0,4.301075268817204,7032,4.6797202797202795,0,1,Q2,1.8214584746892055,0,0,0,0.9811970074812968,2.7058716479243823,115678.97271857051,116538.71678321678,3.0,100.0,0.9840459476707084,1.0,4.353086419753087,6540,1661,1567,106979.41059602649,1,0.0,1
Business Analyst,Medium,Retail,United State America,Onsite,Senior,7.0,Master's,0,0,0,0,1,109697.0,5,2024,Low,4,1,3,0,0,7.0,21.0,False,109697.0,21.0,4.300261096605744,6709,4.539167254763585,0,0,Q2,0.9379962174794749,0,0,0,0.41785536159601,-0.1955024852708023,117037.78714859438,116964.06474947071,2.0,49.0,0.40562248995983935,1.0,4.478201634877384,6725,1714,1494,2967.406651108511,0,0.0,1
AI Engineer,Start-up,IT,Singapore,Onsite,Senior,3.0,Ph.D,1,1,1,0,1,167302.0,4,2023,Low,2,4,9,0,1,0.75,27.0,True,41825.5,27.0,4.685344827586207,7466,4.4948224852071,0,0,Q2,1.4305645840519896,0,1,1,0.9161097256857855,1.4369849640803498,117607.79422718807,116940.13387573964,0.4,9.0,0.9124767225325885,64.0,4.353086419753087,6137,1679,1611,28088.267569982127,1,0.0,2
Machine Learning Engineer,Start-up,IT,United Kingdom,Onsite,Fresher,9.0,Master's,1,1,0,1,1,118875.0,7,2023,Low,9,4,10,0,1,2.25,90.0,False,29718.75,90.0,4.544802867383512,7466,4.488077496274218,0,0,Q3,1.0164753854059143,0,0,1,0.5911720698254365,0.06459594038920767,117607.79422718807,115792.73994038749,1.8,81.0,0.5884543761638734,262144.0,4.3356258596973865,6137,1682,1611,-20705.978448275855,0,0.0,2
Data Engineer,Large,IT,Singapore,Onsite,Junior,2.0,Master's,1,0,1,0,0,86702.0,7,2023,Low,3,2,5,0,0,1.0,10.0,False,43351.0,10.0,3.948,7466,4.4948224852071,0,0,Q3,0.7413707580690942,0,0,0,0.2056857855361596,-0.847165516220021,117607.79422718807,116940.13387573964,1.0,4.0,0.20049658597144632,4.0,4.3356258596973865,6137,1623,1611,-17745.724276032037,0,0.0,1
AI Engineer,Start-up,Unknown,Australia,Remote,Senior,7.0,Master's,1,0,0,0,1,149094.0,1,2021,Medium,0,2,5,0,0,3.5,35.0,True,74547.0,35.0,4.409836065573771,3142,4.557251908396947,1,0,Q1,1.2849483449536503,1,0,0,0.8354114713216958,0.9209823344859435,118605.81360946746,117294.55629770992,0.0,49.0,0.8165680473372781,128.0,4.498521584861029,6535,1679,676,9880.267569982127,0,0.0,1
Data Engineer,Large,E-commerce,United Kingdom,Hybrid,Junior,2.0,Master's,1,1,1,0,0,104429.0,8,2021,Medium,1,3,6,0,1,0.6666666666666666,12.0,False,34809.666666666664,12.0,4.462962962962963,7032,4.488077496274218,0,1,Q3,0.8969068370451689,0,0,1,0.3741645885286783,-0.3447941072338588,115678.97271857051,115792.73994038749,0.25,4.0,0.387364390555201,9.0,4.438775510204081,6535,1623,1567,-18.72427603203687,0,0.0,1
Machine Learning Engineer,Large,E-commerce,Germany,Remote,Junior,14.0,Bachelor's,1,0,0,0,1,95944.0,8,2021,Medium,7,2,5,0,0,7.0,70.0,False,47972.0,70.0,4.409836065573771,7032,4.497611464968153,1,0,Q3,0.8268815915344214,0,0,0,0.2913715710723192,-0.585253373057043,115678.97271857051,115893.9773089172,2.3333333333333335,196.0,0.29227823867262287,16384.0,4.438775510204081,6535,1682,1567,-43636.978448275855,0,0.0,1
Unknown,Medium,Education,Australia,Hybrid,Junior,7.0,Master's,0,0,1,0,1,114473.0,9,2021,Medium,5,2,6,0,0,3.5,42.0,False,57236.5,42.0,4.420454545454546,6840,4.557251908396947,0,1,Q3,0.983171497927507,1,1,0,0.5424438902743142,-0.06015381661181258,116356.81743958197,117294.55629770992,1.6666666666666667,49.0,0.5316786414108425,128.0,4.564450474898236,6535,40,1531,-474.96875,0,0.0,2
Business Analyst,Start-up,IT,India,Hybrid,Junior,2.0,Bachelor's,1,0,1,0,1,74865.0,9,2026,Medium,8,3,8,0,0,0.6666666666666666,16.0,False,24955.0,16.0,4.464912280701754,7466,4.45144157814871,0,1,Q3,0.6429912223174269,1,1,0,0.1171072319201995,-1.1826182362611561,117607.79422718807,115117.87329286798,2.0,4.0,0.12352576039726877,9.0,4.564450474898236,6540,1714,1611,-31864.59334889149,0,0.0,2
Machine Learning Engineer,Large,E-commerce,United State America,Remote,Mid-level,7.0,Ph.D,1,1,1,1,0,212076.75,8,2022,Medium,3,4,10,1,1,1.75,70.0,True,53019.1875,70.0,4.7407407407407405,7032,4.539167254763585,1,0,Q3,1.8277574477554366,0,0,1,0.9811970074812968,2.7058716479243823,115678.97271857051,116964.06474947071,0.6,49.0,0.9840459476707084,16384.0,4.438775510204081,6596,1682,1567,72495.77155172414,1,7.0,2
Business Analyst,Start-up,Unknown,Singapore,Hybrid,Mid-level,10.0,Ph.D,1,1,0,0,1,87603.0,8,2020,Medium,2,3,6,0,1,3.3333333333333335,60.0,False,29201.0,60.0,4.55786350148368,3142,4.4948224852071,0,1,Q3,0.7523937761126501,0,0,1,0.21526184538653367,-0.8216317744985491,118605.81360946746,116940.13387573964,0.5,100.0,0.1997041420118343,59049.0,4.438775510204081,6289,1714,676,-19126.59334889149,0,0.0,1
Business Analyst,Large,E-commerce,India,Remote,Junior,6.5,Master's,0,0,1,1,1,113861.0,9,2026,Medium,4,3,10,1,0,2.1666666666666665,65.0,False,37953.666666666664,65.0,4.877611940298507,7032,4.45144157814871,1,0,Q3,0.9812970575929788,1,1,0,0.4655361596009975,-0.07749749023394442,115678.97271857051,115117.87329286798,1.0,42.25,0.4913848117421825,1262.6650387177115,4.564450474898236,6540,1714,1567,7131.406651108511,0,6.5,3
Business Analyst,Medium,Retail,United Kingdom,Hybrid,Senior,9.0,Bachelor's,1,1,1,0,1,121210.0,11,2021,Medium,2,4,9,0,1,2.25,81.0,False,30302.5,81.0,4.685344827586207,6709,4.488077496274218,0,1,Q4,1.0410334075615484,0,1,1,0.6139650872817956,0.13076828991155712,117037.78714859438,115792.73994038749,0.4,81.0,0.5997322623828648,262144.0,4.502029769959405,6535,1714,1494,14480.406651108511,0,0.0,2
Machine Learning Engineer,Start-up,Healthcare,Canada,Onsite,Unknown,7.0,Ph.D,0,1,1,1,0,212076.75,11,2020,Medium,0,3,8,1,0,2.3333333333333335,56.0,True,70692.25,56.0,4.715404699738904,6860,4.452471482889734,0,0,Q4,1.8134241530337223,0,0,0,0.9811970074812968,2.7058716479243823,115724.92537072857,118149.7422053232,0.0,49.0,0.9774339136041263,2187.0,4.502029769959405,6289,1682,1551,72495.77155172414,1,7.0,2
Data Engineer,Large,IT,Unknown,Remote,Mid-level,10.5,Master's,0,0,1,0,0,112262.0,9,2024,Medium,5,1,3,0,0,10.5,31.5,False,112262.0,31.5,4.301075268817204,7466,4.6797202797202795,1,0,Q3,0.9675162722925583,1,0,0,0.44598503740648376,-0.12281208847216146,117607.79422718807,116538.71678321678,2.5,110.25,0.4264432029795158,1.0,4.564450474898236,6725,1623,1611,7814.275723967963,0,0.0,1
Data Analyst,Large,Education,Singapore,Onsite,Fresher,3.0,Bachelor's,1,0,0,1,1,99319.0,4,2020,Medium,0,3,9,0,0,1.0,27.0,False,33106.333333333336,27.0,4.608465608465608,6840,4.4948224852071,0,0,Q2,0.8492560992902629,0,0,0,0.320498753117207,-0.48960811411146293,116356.81743958197,116940.13387573964,0.0,9.0,0.30633572828216854,27.0,4.353086419753087,6289,1626,1531,-4456.099015990156,0,0.0,2
Data Analyst,Medium,Retail,Germany,Onsite,Unknown,13.0,Master's,0,0,0,0,1,61004.0,12,2020,Medium,0,1,3,0,0,13.0,39.0,False,61004.0,39.0,4.300261096605744,6709,4.497611464968153,0,0,Q4,0.5216325081918183,0,0,0,0.023341645885286783,-1.5754297723336552,117037.78714859438,115893.9773089172,0.0,169.0,0.020749665327978582,1.0,4.735294117647059,6289,1626,1494,-42771.099015990156,0,0.0,1
Data Scientist,Large,Finance,Germany,Remote,Mid-level,11.0,Unknown,1,0,0,1,1,116868.0,7,2021,Medium,2,3,9,0,0,3.6666666666666665,99.0,False,38956.0,99.0,4.608465608465608,7170,4.497611464968153,1,0,Q3,1.007212518129792,0,0,0,0.5706733167082294,0.007718893069569402,116283.64576802508,115893.9773089172,0.5,121.0,0.5761755485893417,177147.0,4.3356258596973865,6535,1661,1595,11770.660596026486,0,0.0,2
AI Engineer,Unknown,Education,Australia,Remote,Mid-level,9.0,Bachelor's,0,0,1,1,1,212076.75,7,2022,Medium,0,3,10,1,0,3.0,90.0,True,70692.25,90.0,4.877611940298507,6840,4.557251908396947,1,0,Q3,1.8277574477554366,0,1,0,0.9811970074812968,2.7058716479243823,116356.81743958197,117294.55629770992,0.0,81.0,0.9853037230568256,19683.0,4.3356258596973865,6596,1679,1531,72863.01756998213,1,9.0,3
Data Engineer,Medium,Finance,Canada,Onsite,Mid-level,8.0,Ph.D,1,0,0,0,0,79865.0,8,2023,Medium,3,1,2,0,0,8.0,16.0,False,79865.0,16.0,4.204878048780488,7170,4.452471482889734,0,0,Q3,0.6829089939469472,0,0,0,0.15910224438902743,-1.0409215563417782,116283.64576802508,118149.7422053232,1.5,64.0,0.16363636363636364,1.0,4.438775510204081,6137,1623,1595,-24582.724276032037,0,0.0,0
Data Scientist,Large,E-commerce,United State America,Remote,Junior,7.0,Bachelor's,0,1,0,0,1,63100.0,6,2023,Medium,0,2,4,0,0,3.5,28.0,False,31550.0,28.0,4.510964912280702,7032,4.539167254763585,1,0,Q2,0.5438196075400441,0,0,0,0.057256857855361595,-1.516030524111452,115678.97271857051,116964.06474947071,0.0,49.0,0.05807275047862157,128.0,4.5,6137,1661,1567,-41997.339403973514,0,0.0,1
Data Engineer,Large,Finance,Singapore,Remote,Senior,3.0,Bachelor's,0,0,0,0,1,114178.0,1,2021,Medium,4,1,3,0,0,3.0,9.0,False,114178.0,9.0,4.300261096605744,7170,4.4948224852071,1,0,Q1,0.9840290831966269,1,0,0,0.5386533665835411,-0.06851392072705588,116283.64576802508,116940.13387573964,2.0,9.0,0.5529780564263322,1.0,4.498521584861029,6535,1623,1595,9730.275723967963,0,0.0,1
Machine Learning Engineer,Start-up,Retail,Australia,Remote,Mid-level,14.0,Bachelor's,0,1,0,0,1,114200.0,12,2022,High,9,2,4,0,0,7.0,56.0,False,57100.0,56.0,4.510964912280702,6709,4.557251908396947,1,0,Q4,0.9842186874971955,0,0,0,0.5391521197007482,-0.0678904553354106,117037.78714859438,117294.55629770992,3.0,196.0,0.5220883534136547,16384.0,4.735294117647059,6596,1682,1494,-25380.978448275855,0,0.0,1
Data Analyst,Start-up,Healthcare,Australia,Hybrid,Junior,8.0,Bachelor's,1,1,1,0,1,70033.0,11,2022,Medium,6,4,9,0,1,2.0,72.0,False,17508.25,72.0,4.685344827586207,6860,4.557251908396947,0,1,Q4,0.6014907402999581,0,1,1,0.08877805486284289,-1.3195539077352427,115724.92537072857,117294.55629770992,1.2,64.0,0.09606705351386202,65536.0,4.502029769959405,6596,1626,1551,-33742.099015990156,0,0.0,2
Data Engineer,Start-up,Retail,Singapore,Remote,Junior,7.0,Ph.D,1,1,1,1,0,75461.0,6,2024,Medium,5,4,10,1,1,1.75,70.0,False,18865.25,70.0,4.7407407407407405,6709,4.4948224852071,1,0,Q2,0.6503513693277222,0,0,1,0.12209476309226933,-1.1657279920147663,117037.78714859438,116940.13387573964,1.0,49.0,0.11311914323962517,16384.0,4.5,6725,1623,1494,-28986.724276032037,0,7.0,2
Data Engineer,Start-up,IT,Unknown,Hybrid,Senior,7.0,Unknown,1,1,1,1,1,127823.0,11,2023,Low,2,5,13,1,1,1.4,91.0,False,25564.6,91.0,4.527536231884058,7466,4.6797202797202795,0,1,Q4,1.0978303213822274,0,1,1,0.6797007481296758,0.31817631877292624,117607.79422718807,116538.71678321678,0.3333333333333333,49.0,0.6759776536312849,78125.0,4.502029769959405,6137,1623,1611,23375.275723967963,0,7.0,3
Data Analyst,Start-up,Healthcare,Australia,Remote,Mid-level,0.0,Master's,0,1,1,1,0,100717.0,4,2020,Low,8,3,8,1,0,0.0,0.0,False,33572.333333333336,0.0,4.715404699738904,6860,4.557251908396947,1,0,Q2,0.868017106380517,0,0,0,0.333216957605985,-0.4499897224060049,115724.92537072857,117294.55629770992,2.0,0.0,0.3646034816247582,1.0,4.353086419753087,6289,1626,1551,-3058.0990159901557,0,0.0,2
Business Analyst,Start-up,IT,United Kingdom,Hybrid,Senior,11.0,Bachelor's,0,1,0,1,0,212076.75,1,2024,Low,4,2,5,0,0,5.5,55.0,True,106038.375,55.0,4.446215139442231,7466,4.488077496274218,0,1,Q1,1.8214584746892055,1,0,0,0.9811970074812968,2.7058716479243823,117607.79422718807,115792.73994038749,1.3333333333333333,121.0,0.9773432650527623,2048.0,4.498521584861029,6725,1714,1611,105347.15665110851,1,0.0,1
AI Engineer,Start-up,Retail,India,Remote,Mid-level,14.0,Master's,0,1,1,0,1,140068.0,5,2022,Low,1,3,7,0,0,4.666666666666667,98.0,True,46689.333333333336,98.0,4.439807383627608,6709,4.45144157814871,1,0,Q2,1.2071588714567179,0,1,0,0.7805486284289277,0.6651914878954825,117037.78714859438,115117.87329286798,0.25,196.0,0.7757697456492637,4782969.0,4.478201634877384,6596,1679,1494,854.2675699821266,0,0.0,2
Business Analyst,Unknown,E-commerce,United Kingdom,Remote,Senior,10.0,Bachelor's,1,0,1,0,0,95953.0,4,2026,Low,2,2,5,0,0,5.0,50.0,False,47976.5,50.0,3.948,7032,4.488077496274218,1,0,Q2,0.8269591569301086,0,0,0,0.291571072319202,-0.5849983190331881,115678.97271857051,115792.73994038749,0.6666666666666666,100.0,0.2929164007657945,1024.0,4.353086419753087,6540,1714,1567,-10776.593348891489,0,0.0,1
Data Engineer,Unknown,E-commerce,United Kingdom,Remote,Mid-level,5.0,Bachelor's,1,0,0,1,0,91741.0,7,2024,Low,5,2,6,0,0,2.5,30.0,False,45870.5,30.0,4.8,7032,4.488077496274218,1,0,Q3,0.7906585517485133,0,0,0,0.2514713216957606,-0.704363602197272,115678.97271857051,115792.73994038749,1.6666666666666667,25.0,0.2527121888959796,32.0,4.3356258596973865,6725,1623,1567,-12706.724276032037,0,0.0,1
Machine Learning Engineer,Large,Healthcare,Unknown,Onsite,Senior,3.0,Master's,0,1,1,0,1,182148.0,7,2020,Low,9,3,7,0,0,1.0,21.0,True,60716.0,21.0,4.439807383627608,6860,4.6797202797202795,0,0,Q3,1.5575096403862585,0,1,0,0.9498254364089775,1.8577107460969664,115724.92537072857,116538.71678321678,2.25,9.0,0.9406834300451322,27.0,4.3356258596973865,6289,1682,1551,42567.021551724145,1,0.0,2
Business Analyst,Start-up,Retail,Singapore,Remote,Junior,13.5,Ph.D,0,0,1,0,0,63378.0,2,2020,Low,4,1,3,0,0,13.5,40.5,False,63378.0,40.5,4.301075268817204,6709,4.4948224852071,1,0,Q1,0.5462155164290478,1,0,0,0.059650872817955114,-1.5081521887079348,117037.78714859438,116940.13387573964,2.0,182.25,0.050200803212851405,1.0,4.623015873015873,6289,1714,1494,-43351.59334889149,0,0.0,1
Data Engineer,Start-up,IT,Australia,Remote,Unknown,0.0,Master's,1,0,0,0,1,102986.0,2,2022,Low,8,2,5,0,0,0.0,0.0,False,51493.0,0.0,4.409836065573771,7466,4.557251908396947,1,0,Q1,0.8875722044709823,1,0,0,0.35750623441396506,-0.3856877690585912,117607.79422718807,117294.55629770992,2.6666666666666665,0.0,0.33581626319056485,1.0,4.623015873015873,6596,1623,1611,-1461.7242760320369,0,0.0,1
Data Engineer,Large,Education,Germany,Remote,Junior,10.0,Master's,0,1,0,0,0,70355.0,12,2020,Low,3,1,1,0,0,10.0,10.0,False,70355.0,10.0,4.513274336283186,6840,4.497611464968153,1,0,Q4,0.6063459348412014,0,0,0,0.09027431421446384,-1.3104286415484347,116356.81743958197,115893.9773089172,1.5,100.0,0.09209666884389288,1.0,4.735294117647059,6289,1623,1531,-34092.72427603204,0,0.0,0
Data Scientist,Unknown,Education,Singapore,Remote,Senior,14.0,Master's,1,1,1,0,1,146753.0,9,2021,Medium,4,4,9,0,1,3.5,126.0,True,36688.25,126.0,4.685344827586207,6840,4.4948224852071,1,0,Q3,1.2647727236976878,1,1,1,0.8234413965087282,0.8546399489476907,116356.81743958197,116940.13387573964,0.8,196.0,0.8360548661005879,268435456.0,4.564450474898236,6535,1661,1531,41655.660596026486,0,0.0,2
AI Engineer,Start-up,Healthcare,Singapore,Hybrid,Junior,1.0,Ph.D,0,1,0,0,0,88401.0,8,2021,Low,6,1,1,0,0,1.0,1.0,False,88401.0,1.0,4.513274336283186,6860,4.4948224852071,0,1,Q3,0.7592475394921907,0,0,0,0.2225436408977556,-0.7990169843834164,115724.92537072857,116940.13387573964,3.0,1.0,0.24113475177304963,1.0,4.438775510204081,6535,1679,1551,-50812.73243001787,0,0.0,0
AI Engineer,Unknown,Unknown,United State America,Hybrid,Junior,12.0,Master's,0,1,1,0,0,126033.0,9,2020,Low,5,2,4,0,0,6.0,48.0,False,63016.5,48.0,4.695652173913044,3142,4.539167254763585,0,1,Q3,1.0824565914957893,1,0,0,0.6598503740648379,0.267448907361789,118605.81360946746,116964.06474947071,1.6666666666666667,144.0,0.6272189349112426,4096.0,4.564450474898236,6289,1679,676,-13180.732430017873,0,0.0,1
Data Engineer,Large,Education,Singapore,Hybrid,Senior,5.0,Ph.D,0,0,0,0,0,103412.0,12,2020,Low,9,0,0,0,0,inf,0.0,False,inf,0.0,4.326771653543307,6840,4.4948224852071,0,1,Q4,0.8881721536404161,0,0,0,0.3623940149625935,-0.37361521192946023,116356.81743958197,116940.13387573964,9.0,25.0,0.3481384715871979,0.0,4.735294117647059,6289,1623,1531,-1035.7242760320369,0,0.0,0
Data Engineer,Start-up,Retail,Australia,Unknown,Senior,7.0,Unknown,1,1,1,1,1,127652.0,11,2020,Low,0,5,13,1,1,1.4,91.0,False,25530.4,91.0,4.527536231884058,6709,4.557251908396947,0,0,Q4,1.0790315236971788,0,1,1,0.678503740648379,0.3133302923196835,117037.78714859438,117294.55629770992,0.0,49.0,0.6686746987951807,78125.0,4.502029769959405,6289,1623,1494,23204.275723967963,0,7.0,3
Data Scientist,Medium,E-commerce,United Kingdom,Hybrid,Unknown,14.0,Ph.D,1,1,1,0,1,74177.0,1,2020,Low,3,4,9,0,1,3.5,126.0,False,18544.25,126.0,4.685344827586207,7032,4.488077496274218,0,1,Q1,0.6370822132884495,1,1,1,0.11376558603491271,-1.2021156994180624,115678.97271857051,115792.73994038749,0.6,196.0,0.10689215060625398,268435456.0,4.498521584861029,6289,1661,1567,-30920.339403973514,0,0.0,2
Data Analyst,Large,Finance,Singapore,Remote,Mid-level,7.0,Master's,0,1,0,1,1,121358.0,4,2026,Medium,2,3,8,0,0,2.3333333333333335,56.0,False,40452.666666666664,56.0,4.414492753623189,7170,4.4948224852071,1,0,Q2,1.045909032200391,0,0,0,0.6154613466334165,0.1349625116371707,116283.64576802508,116940.13387573964,0.5,49.0,0.6250783699059561,2187.0,4.353086419753087,6540,1626,1595,17582.900984009844,0,0.0,2
Data Analyst,Large,Retail,India,Remote,Mid-level,3.0,Ph.D,1,1,1,1,0,127877.0,4,2023,Medium,0,4,10,1,1,0.75,30.0,False,31969.25,30.0,4.7407407407407405,6709,4.45144157814871,1,0,Q2,1.1020922338097976,0,0,1,0.6802992518703241,0.31970664291605555,117037.78714859438,115117.87329286798,0.0,9.0,0.6720214190093708,64.0,4.353086419753087,6137,1626,1494,24101.900984009844,0,3.0,2
